Material,aa,bb,cc,SG,C11,C12,Y_2D_a,Y_2D_b,G_a,G_b,B_a,B_b,V_a,V_b
Sn-Si-O-S,6.281000,6.281000,19.623000,1.000000,331.170000,0.460000,331.170000,331.170000,165.350000,165.350000,165.810000,165.810000,0.000000,0.000000
Sn-Si-O-Se,6.290000,6.290000,19.567000,1.000000,199.440000,29.100000,195.190000,195.190000,85.170000,85.170000,114.270000,114.270000,0.150000,0.150000
Sn-Si-O-Te,6.486000,6.486000,18.403000,1.000000,80.740000,-14.420000,78.170000,78.170000,47.580000,47.580000,33.160000,33.160000,-0.180000,-0.180000
Sn-Si-Se-O,5.648000,5.648000,24.265000,1.000000,-120.980000,-163.710000,100.550000,100.550000,21.370000,21.370000,-142.340000,-142.340000,1.350000,1.350000
Sn-Si-Se-S,6.675000,6.675000,17.376000,1.000000,70.390000,3.220000,70.240000,70.240000,33.590000,33.590000,36.800000,36.800000,0.050000,0.050000
Sn-Si-Se-Te,7.985000,7.985000,12.141000,1.000000,45.360000,26.150000,30.290000,30.290000,9.610000,9.610000,35.760000,35.760000,0.580000,0.580000
Sn-Si-S-O,5.683000,5.683000,23.969000,1.000000,25.160000,-194.800000,-1482.930000,-1482.930000,109.980000,109.980000,-84.820000,-84.820000,-7.740000,-7.740000
Sn-Si-S-Se,8.251000,8.251000,11.372000,1.000000,-10.230000,-19.210000,25.830000,25.830000,4.490000,4.490000,-14.720000,-14.720000,1.880000,1.880000
Sn-Si-S-Te,8.087000,8.087000,11.837000,1.000000,34.750000,17.690000,25.740000,25.740000,8.530000,8.530000,26.220000,26.220000,0.510000,0.510000
Sn-Si-Te-O,5.965000,5.965000,21.754000,1.000000,47.340000,77.340000,-79.000000,-79.000000,-15.000000,-15.000000,62.340000,62.340000,1.630000,1.630000
Sn-Si-Te-S,6.614000,6.614000,17.696000,1.000000,156.600000,42.850000,144.870000,144.870000,56.870000,56.870000,99.720000,99.720000,0.270000,0.270000
Sn-Si-Te-Se,6.864000,6.864000,16.433000,1.000000,46.990000,-4.770000,46.510000,46.510000,25.880000,25.880000,21.110000,21.110000,-0.100000,-0.100000
Sn-Ti-O-S,6.350000,6.350000,19.198000,1.000000,234.140000,99.130000,192.180000,192.180000,67.510000,67.510000,166.630000,166.630000,0.420000,0.420000
Sn-Ti-O-Se,6.462000,6.462000,18.537000,1.000000,130.680000,108.650000,40.330000,40.330000,11.010000,11.010000,119.660000,119.660000,0.830000,0.830000
Sn-Ti-O-Te,6.425000,6.425000,18.753000,1.000000,203.920000,94.910000,159.740000,159.740000,54.500000,54.500000,149.420000,149.420000,0.470000,0.470000
Sn-Ti-Se-O,5.872000,5.872000,22.451000,1.000000,167.000000,44.480000,155.150000,155.150000,61.260000,61.260000,105.740000,105.740000,0.270000,0.270000
Sn-Ti-Se-S,7.075000,7.075000,15.467000,1.000000,-9.830000,-36.470000,125.550000,125.550000,13.320000,13.320000,-23.150000,-23.150000,3.710000,3.710000
Sn-Ti-Se-Te,7.987000,7.987000,12.135000,1.000000,64.080000,25.020000,54.300000,54.300000,19.530000,19.530000,44.550000,44.550000,0.390000,0.390000
Sn-Ti-S-O,6.141000,6.141000,20.530000,1.000000,251.790000,98.660000,213.130000,213.130000,76.560000,76.560000,175.220000,175.220000,0.390000,0.390000
Sn-Ti-S-Se,7.053000,7.053000,15.564000,1.000000,142.940000,99.240000,74.040000,74.040000,21.850000,21.850000,121.090000,121.090000,0.690000,0.690000
Sn-Ti-S-Te,8.096000,8.096000,11.811000,1.000000,60.230000,28.840000,46.420000,46.420000,15.690000,15.690000,44.530000,44.530000,0.480000,0.480000
Sn-Ti-Te-O,6.179000,6.179000,20.278000,1.000000,-29.590000,-99.090000,302.280000,302.280000,34.750000,34.750000,-64.340000,-64.340000,3.350000,3.350000
Sn-Ti-Te-S,6.698000,6.698000,17.254000,1.000000,107.340000,30.080000,98.910000,98.910000,38.630000,38.630000,68.710000,68.710000,0.280000,0.280000
Sn-Ti-Te-Se,7.113000,7.113000,15.302000,1.000000,63.760000,20.900000,56.920000,56.920000,21.430000,21.430000,42.330000,42.330000,0.330000,0.330000
Sn-W-O-S,6.246000,6.246000,19.845000,1.000000,333.990000,127.370000,285.420000,285.420000,103.310000,103.310000,230.680000,230.680000,0.380000,0.380000
Sn-W-O-Se,6.364000,6.364000,19.112000,1.000000,273.750000,49.760000,264.710000,264.710000,112.000000,112.000000,161.760000,161.760000,0.180000,0.180000
Sn-W-O-Te,6.549000,6.549000,18.052000,1.000000,204.220000,98.880000,156.350000,156.350000,52.670000,52.670000,151.550000,151.550000,0.480000,0.480000
Sn-W-Se-O,5.812000,5.812000,22.914000,1.000000,207.160000,72.080000,182.080000,182.080000,67.540000,67.540000,139.620000,139.620000,0.350000,0.350000
Sn-W-Se-S,6.564000,6.564000,17.967000,1.000000,70.370000,20.500000,64.410000,64.410000,24.940000,24.940000,45.440000,45.440000,0.290000,0.290000
Sn-W-Se-Te,7.231000,7.231000,14.805000,1.000000,70.830000,-14.390000,67.900000,67.900000,42.610000,42.610000,28.220000,28.220000,-0.200000,-0.200000
Sn-W-S-O,6.032000,6.032000,21.279000,1.000000,137.520000,38.050000,126.990000,126.990000,49.730000,49.730000,87.780000,87.780000,0.280000,0.280000
Sn-W-S-Se,6.878000,6.878000,16.366000,1.000000,7.560000,-84.060000,-927.640000,-927.640000,45.810000,45.810000,-38.250000,-38.250000,-11.130000,-11.130000
Sn-W-S-Te,7.125000,7.125000,15.249000,1.000000,166.920000,44.760000,154.920000,154.920000,61.080000,61.080000,105.840000,105.840000,0.270000,0.270000
Sn-W-Te-O,6.039000,6.039000,21.225000,1.000000,151.140000,37.040000,142.060000,142.060000,57.050000,57.050000,94.090000,94.090000,0.250000,0.250000
Sn-W-Te-S,6.382000,6.382000,19.006000,1.000000,170.920000,32.170000,164.870000,164.870000,69.370000,69.370000,101.550000,101.550000,0.190000,0.190000
Sn-W-Te-Se,6.743000,6.743000,17.025000,1.000000,111.840000,53.510000,86.240000,86.240000,29.170000,29.170000,82.670000,82.670000,0.480000,0.480000
Ti-Cr-O-S,5.869000,5.869000,22.478000,1.000000,303.670000,97.710000,272.220000,272.220000,102.980000,102.980000,200.690000,200.690000,0.320000,0.320000
Ti-Cr-O-Se,5.993000,5.993000,21.551000,1.000000,254.400000,86.240000,225.170000,225.170000,84.080000,84.080000,170.320000,170.320000,0.340000,0.340000
Ti-Cr-O-Te,6.206000,6.206000,20.102000,1.000000,165.520000,93.190000,113.050000,113.050000,36.170000,36.170000,129.350000,129.350000,0.560000,0.560000
Ti-Cr-Se-O,5.732000,5.732000,23.566000,1.000000,179.130000,82.600000,141.040000,141.040000,48.260000,48.260000,130.870000,130.870000,0.460000,0.460000
Ti-Cr-Se-S,6.426000,6.426000,18.747000,1.000000,117.300000,65.470000,80.770000,80.770000,25.920000,25.920000,91.380000,91.380000,0.560000,0.560000
Ti-Cr-Se-Te,6.965000,6.965000,15.957000,1.000000,206.460000,130.160000,124.400000,124.400000,38.150000,38.150000,168.310000,168.310000,0.630000,0.630000
Ti-Cr-S-O,5.680000,5.680000,23.998000,1.000000,55.730000,49.620000,11.560000,11.560000,3.060000,3.060000,52.680000,52.680000,0.890000,0.890000
Ti-Cr-S-Se,6.477000,6.477000,18.455000,1.000000,174.400000,59.390000,154.170000,154.170000,57.500000,57.500000,116.890000,116.890000,0.340000,0.340000
Ti-Cr-S-Te,6.726000,6.726000,17.111000,1.000000,53.540000,-32.140000,34.240000,34.240000,42.840000,42.840000,10.700000,10.700000,-0.600000,-0.600000
Ti-Cr-Te-O,5.973000,5.973000,21.700000,1.000000,-602.070000,-580.230000,-42.880000,-42.880000,-10.920000,-10.920000,-591.150000,-591.150000,0.960000,0.960000
Ti-Cr-Te-S,6.387000,6.387000,18.978000,1.000000,171.560000,59.040000,151.240000,151.240000,56.260000,56.260000,115.300000,115.300000,0.340000,0.340000
Ti-Cr-Te-Se,6.896000,6.896000,16.281000,1.000000,160.510000,140.470000,37.590000,37.590000,10.020000,10.020000,150.490000,150.490000,0.880000,0.880000
Ti-Ge-O-S,6.097000,6.097000,20.829000,1.000000,134.610000,32.180000,126.920000,126.920000,51.220000,51.220000,83.400000,83.400000,0.240000,0.240000
Ti-Ge-O-Se,5.998000,5.998000,21.522000,1.000000,143.110000,52.880000,123.580000,123.580000,45.120000,45.120000,98.000000,98.000000,0.370000,0.370000
Ti-Ge-O-Te,6.079000,6.079000,20.950000,1.000000,75.520000,-8.350000,74.600000,74.600000,41.940000,41.940000,33.590000,33.590000,-0.110000,-0.110000
Ti-Ge-Se-O,5.918000,5.918000,22.106000,1.000000,152.450000,108.070000,75.850000,75.850000,22.190000,22.190000,130.260000,130.260000,0.710000,0.710000
Ti-Ge-Se-S,7.261000,7.261000,14.682000,1.000000,42.160000,-2.410000,42.020000,42.020000,22.290000,22.290000,19.870000,19.870000,-0.060000,-0.060000
Ti-Ge-Se-Te,6.996000,6.996000,15.816000,1.000000,88.460000,11.500000,86.970000,86.970000,38.480000,38.480000,49.980000,49.980000,0.130000,0.130000
Ti-Ge-S-O,6.081000,6.081000,20.936000,1.000000,142.150000,138.530000,7.150000,7.150000,1.810000,1.810000,140.340000,140.340000,0.970000,0.970000
Ti-Ge-S-Se,6.591000,6.591000,17.819000,1.000000,93.020000,29.630000,83.580000,83.580000,31.700000,31.700000,61.330000,61.330000,0.320000,0.320000
Ti-Ge-S-Te,6.672000,6.672000,17.392000,1.000000,77.370000,9.310000,76.250000,76.250000,34.030000,34.030000,43.340000,43.340000,0.120000,0.120000
Ti-Ge-Te-O,6.198000,6.198000,20.152000,1.000000,185.440000,80.370000,150.610000,150.610000,52.540000,52.540000,132.910000,132.910000,0.430000,0.430000
Ti-Ge-Te-S,8.121000,8.121000,11.738000,1.000000,25.990000,20.330000,10.090000,10.090000,2.830000,2.830000,23.160000,23.160000,0.780000,0.780000
Ti-Ge-Te-Se,8.016000,8.016000,12.048000,1.000000,38.900000,17.290000,31.220000,31.220000,10.810000,10.810000,28.090000,28.090000,0.440000,0.440000
Ti-Hf-O-S,6.335000,6.335000,19.289000,1.000000,-179.020000,-91.770000,-131.980000,-131.980000,-43.630000,-43.630000,-135.400000,-135.400000,0.510000,0.510000
Ti-Hf-O-Se,6.277000,6.277000,19.646000,1.000000,-6.050000,11.690000,16.510000,16.510000,-8.870000,-8.870000,2.820000,2.820000,-1.930000,-1.930000
Ti-Hf-O-Te,6.234000,6.234000,19.922000,1.000000,158.870000,102.960000,92.150000,92.150000,27.960000,27.960000,130.920000,130.920000,0.650000,0.650000
Ti-Hf-Se-O,6.406000,6.406000,18.863000,1.000000,171.450000,109.690000,101.270000,101.270000,30.880000,30.880000,140.570000,140.570000,0.640000,0.640000
Ti-Hf-Se-S,6.958000,6.958000,15.991000,1.000000,159.250000,62.900000,134.400000,134.400000,48.170000,48.170000,111.080000,111.080000,0.400000,0.400000
Ti-Hf-Se-Te,7.220000,7.220000,14.852000,1.000000,30.040000,28.850000,2.340000,2.340000,0.600000,0.600000,29.450000,29.450000,0.960000,0.960000
Ti-Hf-S-O,6.346000,6.346000,19.226000,1.000000,284.030000,86.930000,257.430000,257.430000,98.550000,98.550000,185.480000,185.480000,0.310000,0.310000
Ti-Hf-S-Se,6.959000,6.959000,15.985000,1.000000,93.340000,11.080000,92.030000,92.030000,41.130000,41.130000,52.210000,52.210000,0.120000,0.120000
Ti-Hf-S-Te,6.743000,6.743000,17.028000,1.000000,100.850000,45.050000,80.720000,80.720000,27.900000,27.900000,72.950000,72.950000,0.450000,0.450000
Ti-Hf-Te-O,6.382000,6.382000,19.005000,1.000000,242.340000,85.320000,212.300000,212.300000,78.510000,78.510000,163.830000,163.830000,0.350000,0.350000
Ti-Hf-Te-S,7.155000,7.155000,15.124000,1.000000,89.620000,48.720000,63.130000,63.130000,20.450000,20.450000,69.170000,69.170000,0.540000,0.540000
Ti-Hf-Te-Se,7.935000,7.935000,12.295000,1.000000,46.920000,-7.660000,45.670000,45.670000,27.290000,27.290000,19.630000,19.630000,-0.160000,-0.160000
Ti-Mn-O-S,5.917000,5.917000,22.112000,1.000000,247.900000,75.520000,224.890000,224.890000,86.190000,86.190000,161.710000,161.710000,0.300000,0.300000
Ti-Mn-O-Se,5.945000,5.945000,21.908000,1.000000,215.550000,103.530000,165.820000,165.820000,56.010000,56.010000,159.540000,159.540000,0.480000,0.480000
Ti-Mn-O-Te,6.130000,6.130000,20.600000,1.000000,41.810000,-52.770000,-24.800000,-24.800000,47.290000,47.290000,-5.480000,-5.480000,-1.260000,-1.260000
Ti-Mn-Se-O,5.766000,5.766000,23.281000,1.000000,2.000000,-73.070000,-2674.520000,-2674.520000,37.530000,37.530000,-35.540000,-35.540000,-36.630000,-36.630000
Ti-Mn-Se-S,6.508000,6.508000,18.278000,1.000000,90.670000,75.560000,27.700000,27.700000,7.560000,7.560000,83.120000,83.120000,0.830000,0.830000
Ti-Mn-Se-Te,6.960000,6.960000,15.979000,1.000000,131.820000,45.630000,116.020000,116.020000,43.100000,43.100000,88.720000,88.720000,0.350000,0.350000
Ti-Mn-S-O,5.822000,5.822000,22.836000,1.000000,-26.410000,103.990000,383.130000,383.130000,-65.200000,-65.200000,38.790000,38.790000,-3.940000,-3.940000
Ti-Mn-S-Se,6.538000,6.538000,18.113000,1.000000,149.390000,63.010000,122.810000,122.810000,43.190000,43.190000,106.200000,106.200000,0.420000,0.420000
Ti-Mn-S-Te,6.788000,6.788000,16.803000,1.000000,139.090000,59.610000,113.540000,113.540000,39.740000,39.740000,99.350000,99.350000,0.430000,0.430000
Ti-Mn-Te-O,6.008000,6.008000,21.449000,1.000000,-79.210000,-23.160000,-72.440000,-72.440000,-28.030000,-28.030000,-51.180000,-51.180000,0.290000,0.290000
Ti-Mn-Te-S,6.443000,6.443000,18.650000,1.000000,138.690000,64.970000,108.250000,108.250000,36.860000,36.860000,101.830000,101.830000,0.470000,0.470000
Ti-Mn-Te-Se,6.814000,6.814000,16.671000,1.000000,29.120000,18.220000,17.720000,17.720000,5.450000,5.450000,23.670000,23.670000,0.630000,0.630000
Ti-Mo-O-S,6.014000,6.014000,21.404000,1.000000,334.980000,86.860000,312.460000,312.460000,124.060000,124.060000,210.920000,210.920000,0.260000,0.260000
Ti-Mo-O-Se,6.112000,6.112000,20.721000,1.000000,323.070000,87.710000,299.260000,299.260000,117.680000,117.680000,205.390000,205.390000,0.270000,0.270000
Ti-Mo-O-Te,6.214000,6.214000,20.050000,1.000000,216.630000,92.810000,176.870000,176.870000,61.910000,61.910000,154.720000,154.720000,0.430000,0.430000
Ti-Mo-Se-O,5.872000,5.872000,22.448000,1.000000,224.670000,117.210000,163.520000,163.520000,53.730000,53.730000,170.940000,170.940000,0.520000,0.520000
Ti-Mo-Se-S,6.556000,6.556000,18.011000,1.000000,140.710000,85.160000,89.160000,89.160000,27.770000,27.770000,112.940000,112.940000,0.610000,0.610000
Ti-Mo-Se-Te,6.985000,6.985000,15.867000,1.000000,138.110000,50.940000,119.320000,119.320000,43.590000,43.590000,94.530000,94.530000,0.370000,0.370000
Ti-Mo-S-O,6.008000,6.008000,21.448000,1.000000,157.630000,99.620000,94.670000,94.670000,29.000000,29.000000,128.630000,128.630000,0.630000,0.630000
Ti-Mo-S-Se,6.578000,6.578000,17.891000,1.000000,205.610000,61.550000,187.190000,187.190000,72.030000,72.030000,133.580000,133.580000,0.300000,0.300000
Ti-Mo-S-Te,6.794000,6.794000,16.769000,1.000000,115.040000,13.150000,113.540000,113.540000,50.940000,50.940000,64.100000,64.100000,0.110000,0.110000
Ti-Mo-Te-O,6.082000,6.082000,20.928000,1.000000,240.720000,135.020000,164.990000,164.990000,52.850000,52.850000,187.870000,187.870000,0.560000,0.560000
